"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","microphone_confirmed","device_id","view_history","trial_type_label","estimated_stimulus_onset","audio_upload","stimulus_code","sentence","condition","trial_stage","audio_url","recording_attempt","recording_filename","review_decision","saved_audio_file"
"4704","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A crocodile can stick its tongue out further than any other animal.</p>
          </div>
        ","null","html-audio-response","103","632601","0.0-39.0-1.0","ftqpxk732r","","","","","1","","F4T","A crocodile can stick its tongue out further than any other animal.","true","sentence_recording","blob:https://charburnham.github.io/9cd1ea6d-69ed-455a-a2f4-48396a010014","1","ftqpxk732r_F4T_audio.webm","",""
"863","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A crocodile can stick its tongue out further than any other animal.</p>
              <audio controls src=""blob:https://charburnham.github.io/9cd1ea6d-69ed-455a-a2f4-48396a010014"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","104","633465","0.0-39.0-2.0","ftqpxk732r","","","","","","queued","F4T","A crocodile can stick its tongue out further than any other animal.","true","sentence_review","","1","ftqpxk732r_F4T_audio.webm","accepted","ftqpxk732r_F4T_audio.webm"
"757","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The first trains went into operation in the 1700s.</p>
          </div>
        ","0","html-button-response","105","634223","0.0-40.0-0.0","ftqpxk732r","","","","","","","45T","The first trains went into operation in the 1700s.","true","sentence_ready","","","","",""
"4736","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The first trains went into operation in the 1700s.</p>
          </div>
        ","null","html-audio-response","106","639012","0.0-40.0-1.0","ftqpxk732r","","","","","1","","45T","The first trains went into operation in the 1700s.","true","sentence_recording","blob:https://charburnham.github.io/bfff2bae-d406-48f8-b700-0931f6530f69","1","ftqpxk732r_45T_audio.webm","",""
"581","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The first trains went into operation in the 1700s.</p>
              <audio controls src=""blob:https://charburnham.github.io/bfff2bae-d406-48f8-b700-0931f6530f69"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","107","639594","0.0-40.0-2.0","ftqpxk732r","","","","","","queued","45T","The first trains went into operation in the 1700s.","true","sentence_review","","1","ftqpxk732r_45T_audio.webm","accepted","ftqpxk732r_45T_audio.webm"
"857","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Germany was the first country to use a submarine in warfare.</p>
          </div>
        ","0","html-button-response","108","640453","0.0-41.0-0.0","ftqpxk732r","","","","","","","49F","Germany was the first country to use a submarine in warfare.","false","sentence_ready","","","","",""
"4794","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Germany was the first country to use a submarine in warfare.</p>
          </div>
        ","null","html-audio-response","109","645301","0.0-41.0-1.0","ftqpxk732r","","","","","1","","49F","Germany was the first country to use a submarine in warfare.","false","sentence_recording","blob:https://charburnham.github.io/4ed105c0-db6b-452b-900c-e1ef5d09413e","1","ftqpxk732r_49F_audio.webm","",""
"567","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Germany was the first country to use a submarine in warfare.</p>
              <audio controls src=""blob:https://charburnham.github.io/4ed105c0-db6b-452b-900c-e1ef5d09413e"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","110","645869","0.0-41.0-2.0","ftqpxk732r","","","","","","queued","49F","Germany was the first country to use a submarine in warfare.","false","sentence_review","","1","ftqpxk732r_49F_audio.webm","accepted","ftqpxk732r_49F_audio.webm"
"770","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The clownfish is the only animal that can turn its stomach inside out.</p>
          </div>
        ","0","html-button-response","111","646640","0.0-42.0-0.0","ftqpxk732r","","","","","","","12F","The clownfish is the only animal that can turn its stomach inside out.","false","sentence_ready","","","","",""
"5388","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The clownfish is the only animal that can turn its stomach inside out.</p>
          </div>
        ","null","html-audio-response","112","652084","0.0-42.0-1.0","ftqpxk732r","","","","","1","","12F","The clownfish is the only animal that can turn its stomach inside out.","false","sentence_recording","blob:https://charburnham.github.io/1e91e4ac-a5db-409a-81b1-c47747e9e3d0","1","ftqpxk732r_12F_audio.webm","",""
"671","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The clownfish is the only animal that can turn its stomach inside out.</p>
              <audio controls src=""blob:https://charburnham.github.io/1e91e4ac-a5db-409a-81b1-c47747e9e3d0"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","113","652756","0.0-42.0-2.0","ftqpxk732r","","","","","","queued","12F","The clownfish is the only animal that can turn its stomach inside out.","false","sentence_review","","1","ftqpxk732r_12F_audio.webm","accepted","ftqpxk732r_12F_audio.webm"
"745","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Owls cannot see the color blue.</p>
          </div>
        ","0","html-button-response","114","653502","0.0-43.0-0.0","ftqpxk732r","","","","","","","F13F","Owls cannot see the color blue.","false","sentence_ready","","","","",""
"3406","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Owls cannot see the color blue.</p>
          </div>
        ","null","html-audio-response","115","656962","0.0-43.0-1.0","ftqpxk732r","","","","","1","","F13F","Owls cannot see the color blue.","false","sentence_recording","blob:https://charburnham.github.io/2f74f279-c2c0-4df9-9314-29f848b7fc53","1","ftqpxk732r_F13F_audio.webm","",""
"4092","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Owls cannot see the color blue.</p>
              <audio controls src=""blob:https://charburnham.github.io/2f74f279-c2c0-4df9-9314-29f848b7fc53"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","116","661055","0.0-43.0-2.0","ftqpxk732r","","","","","","queued","F13F","Owls cannot see the color blue.","false","sentence_review","","1","ftqpxk732r_F13F_audio.webm","accepted","ftqpxk732r_F13F_audio.webm"
"755","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A group of crows is called a crew.</p>
          </div>
        ","0","html-button-response","117","661811","0.0-44.0-0.0","ftqpxk732r","","","","","","","34F","A group of crows is called a crew.","false","sentence_ready","","","","",""
"3325","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A group of crows is called a crew.</p>
          </div>
        ","null","html-audio-response","118","665192","0.0-44.0-1.0","ftqpxk732r","","","","","1","","34F","A group of crows is called a crew.","false","sentence_recording","blob:https://charburnham.github.io/ae5503e4-a170-477b-af89-f5e7293ff601","1","ftqpxk732r_34F_audio.webm","",""
"584","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A group of crows is called a crew.</p>
              <audio controls src=""blob:https://charburnham.github.io/ae5503e4-a170-477b-af89-f5e7293ff601"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","119","665777","0.0-44.0-2.0","ftqpxk732r","","","","","","queued","34F","A group of crows is called a crew.","false","sentence_review","","1","ftqpxk732r_34F_audio.webm","accepted","ftqpxk732r_34F_audio.webm"
"745","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The United States has no official language.</p>
          </div>
        ","0","html-button-response","120","666523","0.0-45.0-0.0","ftqpxk732r","","","","","","","37T","The United States has no official language.","true","sentence_ready","","","","",""
"3357","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The United States has no official language.</p>
          </div>
        ","null","html-audio-response","121","669934","0.0-45.0-1.0","ftqpxk732r","","","","","1","","37T","The United States has no official language.","true","sentence_recording","blob:https://charburnham.github.io/1c518813-067a-4968-980c-41d56bb7ced1","1","ftqpxk732r_37T_audio.webm","",""
"659","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The United States has no official language.</p>
              <audio controls src=""blob:https://charburnham.github.io/1c518813-067a-4968-980c-41d56bb7ced1"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","122","670594","0.0-45.0-2.0","ftqpxk732r","","","","","","queued","37T","The United States has no official language.","true","sentence_review","","1","ftqpxk732r_37T_audio.webm","accepted","ftqpxk732r_37T_audio.webm"
"720","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Chameleons' tongues can stretch to two times their body length.</p>
          </div>
        ","0","html-button-response","123","671315","0.0-46.0-0.0","ftqpxk732r","","","","","","","42T","Chameleons' tongues can stretch to two times their body length.","true","sentence_ready","","","","",""
"5674","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Chameleons' tongues can stretch to two times their body length.</p>
          </div>
        ","null","html-audio-response","124","677050","0.0-46.0-1.0","ftqpxk732r","","","","","1","","42T","Chameleons' tongues can stretch to two times their body length.","true","sentence_recording","blob:https://charburnham.github.io/77c354d1-6012-4e1e-a3b1-49137bdb9979","1","ftqpxk732r_42T_audio.webm","",""
"1044","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Chameleons' tongues can stretch to two times their body length.</p>
              <audio controls src=""blob:https://charburnham.github.io/77c354d1-6012-4e1e-a3b1-49137bdb9979"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","125","678094","0.0-46.0-2.0","ftqpxk732r","","","","","","not_uploaded_rerecorded","42T","Chameleons' tongues can stretch to two times their body length.","true","sentence_review","","1","ftqpxk732r_42T_audio.webm","rerecord","null"
"1024","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Chameleons' tongues can stretch to two times their body length.</p>
          </div>
        ","0","html-button-response","126","679119","0.0-46.1-0.1","ftqpxk732r","","","","","","","42T","Chameleons' tongues can stretch to two times their body length.","true","sentence_ready","","","","",""
"4736","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Chameleons' tongues can stretch to two times their body length.</p>
          </div>
        ","null","html-audio-response","127","683914","0.0-46.1-1.1","ftqpxk732r","","","","","1","","42T","Chameleons' tongues can stretch to two times their body length.","true","sentence_recording","blob:https://charburnham.github.io/a105a7ef-bf7f-443c-bf39-69f2fc4aa9a0","2","ftqpxk732r_42T_audio.webm","",""
"7149","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Chameleons' tongues can stretch to two times their body length.</p>
              <audio controls src=""blob:https://charburnham.github.io/a105a7ef-bf7f-443c-bf39-69f2fc4aa9a0"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","128","691063","0.0-46.1-2.1","ftqpxk732r","","","","","","queued","42T","Chameleons' tongues can stretch to two times their body length.","true","sentence_review","","2","ftqpxk732r_42T_audio.webm","accepted","ftqpxk732r_42T_audio.webm"
"880","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The mouth of the Statue of Liberty is 7 feet wide.</p>
          </div>
        ","0","html-button-response","129","691944","0.0-47.0-0.0","ftqpxk732r","","","","","","","18F","The mouth of the Statue of Liberty is 7 feet wide.","false","sentence_ready","","","","",""
"4548","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The mouth of the Statue of Liberty is 7 feet wide.</p>
          </div>
        ","null","html-audio-response","130","696556","0.0-47.0-1.0","ftqpxk732r","","","","","1","","18F","The mouth of the Statue of Liberty is 7 feet wide.","false","sentence_recording","blob:https://charburnham.github.io/cdcf425c-eeec-4314-8f30-1c65899df3ad","1","ftqpxk732r_18F_audio.webm","",""
"634","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The mouth of the Statue of Liberty is 7 feet wide.</p>
              <audio controls src=""blob:https://charburnham.github.io/cdcf425c-eeec-4314-8f30-1c65899df3ad"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","131","697190","0.0-47.0-2.0","ftqpxk732r","","","","","","queued","18F","The mouth of the Statue of Liberty is 7 feet wide.","false","sentence_review","","1","ftqpxk732r_18F_audio.webm","accepted","ftqpxk732r_18F_audio.webm"
"694","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Venus rotates clockwise.</p>
          </div>
        ","0","html-button-response","132","697886","0.0-48.0-0.0","ftqpxk732r","","","","","","","33T","Venus rotates clockwise.","true","sentence_ready","","","","",""
"2591","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Venus rotates clockwise.</p>
          </div>
        ","null","html-audio-response","133","700538","0.0-48.0-1.0","ftqpxk732r","","","","","1","","33T","Venus rotates clockwise.","true","sentence_recording","blob:https://charburnham.github.io/65720616-1197-4d1a-9f8c-860ce0e3c9e2","1","ftqpxk732r_33T_audio.webm","",""
"606","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Venus rotates clockwise.</p>
              <audio controls src=""blob:https://charburnham.github.io/65720616-1197-4d1a-9f8c-860ce0e3c9e2"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","134","701144","0.0-48.0-2.0","ftqpxk732r","","","","","","queued","33T","Venus rotates clockwise.","true","sentence_review","","1","ftqpxk732r_33T_audio.webm","accepted","ftqpxk732r_33T_audio.webm"
"749","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Nepal is the only country whose national flag is not rectangular.</p>
          </div>
        ","0","html-button-response","135","701894","0.0-49.0-0.0","ftqpxk732r","","","","","","","35T","Nepal is the only country whose national flag is not rectangular.","true","sentence_ready","","","","",""
"4553","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Nepal is the only country whose national flag is not rectangular.</p>
          </div>
        ","null","html-audio-response","136","706511","0.0-49.0-1.0","ftqpxk732r","","","","","1","","35T","Nepal is the only country whose national flag is not rectangular.","true","sentence_recording","blob:https://charburnham.github.io/54ff307b-f015-445a-8766-8b566c79b8cc","1","ftqpxk732r_35T_audio.webm","",""
"2589","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Nepal is the only country whose national flag is not rectangular.</p>
              <audio controls src=""blob:https://charburnham.github.io/54ff307b-f015-445a-8766-8b566c79b8cc"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","137","709100","0.0-49.0-2.0","ftqpxk732r","","","","","","queued","35T","Nepal is the only country whose national flag is not rectangular.","true","sentence_review","","1","ftqpxk732r_35T_audio.webm","accepted","ftqpxk732r_35T_audio.webm"
"880","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A jellyfish is more than 95% water.</p>
          </div>
        ","0","html-button-response","138","709982","0.0-50.0-0.0","ftqpxk732r","","","","","","","F9T","A jellyfish is more than 95% water.","true","sentence_ready","","","","",""
"4230","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A jellyfish is more than 95% water.</p>
          </div>
        ","null","html-audio-response","139","714268","0.0-50.0-1.0","ftqpxk732r","","","","","1","","F9T","A jellyfish is more than 95% water.","true","sentence_recording","blob:https://charburnham.github.io/8bab64d0-af6b-4c82-bd37-67d0390ae660","1","ftqpxk732r_F9T_audio.webm","",""
"560","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A jellyfish is more than 95% water.</p>
              <audio controls src=""blob:https://charburnham.github.io/8bab64d0-af6b-4c82-bd37-67d0390ae660"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","140","714828","0.0-50.0-2.0","ftqpxk732r","","","","","","queued","F9T","A jellyfish is more than 95% water.","true","sentence_review","","1","ftqpxk732r_F9T_audio.webm","accepted","ftqpxk732r_F9T_audio.webm"
"695","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A honeybee can fly at 15 mph.</p>
          </div>
        ","0","html-button-response","141","715524","0.0-51.0-0.0","ftqpxk732r","","","","","","","5T","A honeybee can fly at 15 mph.","true","sentence_ready","","","","",""
"4123","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A honeybee can fly at 15 mph.</p>
          </div>
        ","null","html-audio-response","142","719700","0.0-51.0-1.0","ftqpxk732r","","","","","1","","5T","A honeybee can fly at 15 mph.","true","sentence_recording","blob:https://charburnham.github.io/f5d11c57-6a74-4663-b365-85a00632caed","1","ftqpxk732r_5T_audio.webm","",""
"652","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A honeybee can fly at 15 mph.</p>
              <audio controls src=""blob:https://charburnham.github.io/f5d11c57-6a74-4663-b365-85a00632caed"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","143","720353","0.0-51.0-2.0","ftqpxk732r","","","","","","queued","5T","A honeybee can fly at 15 mph.","true","sentence_review","","1","ftqpxk732r_5T_audio.webm","accepted","ftqpxk732r_5T_audio.webm"
"695","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Only male mosquitoes bite.</p>
          </div>
        ","0","html-button-response","144","721048","0.0-52.0-0.0","ftqpxk732r","","","","","","","50F","Only male mosquitoes bite.","false","sentence_ready","","","","",""
"2464","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Only male mosquitoes bite.</p>
          </div>
        ","null","html-audio-response","145","723571","0.0-52.0-1.0","ftqpxk732r","","","","","1","","50F","Only male mosquitoes bite.","false","sentence_recording","blob:https://charburnham.github.io/36af691c-4bae-4cb8-b212-5f6842eb6151","1","ftqpxk732r_50F_audio.webm","",""
"735","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Only male mosquitoes bite.</p>
              <audio controls src=""blob:https://charburnham.github.io/36af691c-4bae-4cb8-b212-5f6842eb6151"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","146","724307","0.0-52.0-2.0","ftqpxk732r","","","","","","queued","50F","Only male mosquitoes bite.","false","sentence_review","","1","ftqpxk732r_50F_audio.webm","accepted","ftqpxk732r_50F_audio.webm"
"703","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A crocodile cannot stick out its tongue.</p>
          </div>
        ","0","html-button-response","147","725011","0.0-53.0-0.0","ftqpxk732r","","","","","","","F4F","A crocodile cannot stick out its tongue.","false","sentence_ready","","","","",""
"3525","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A crocodile cannot stick out its tongue.</p>
          </div>
        ","null","html-audio-response","148","728592","0.0-53.0-1.0","ftqpxk732r","","","","","1","","F4F","A crocodile cannot stick out its tongue.","false","sentence_recording","blob:https://charburnham.github.io/d55de3ae-f942-461b-a888-a7bf1dd65cbc","1","ftqpxk732r_F4F_audio.webm","",""
"506","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A crocodile cannot stick out its tongue.</p>
              <audio controls src=""blob:https://charburnham.github.io/d55de3ae-f942-461b-a888-a7bf1dd65cbc"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","149","729098","0.0-53.0-2.0","ftqpxk732r","","","","","","queued","F4F","A crocodile cannot stick out its tongue.","false","sentence_review","","1","ftqpxk732r_F4F_audio.webm","accepted","ftqpxk732r_F4F_audio.webm"
"662","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The state of Arizona does not observe daylight savings time.</p>
          </div>
        ","0","html-button-response","150","729761","0.0-54.0-0.0","ftqpxk732r","","","","","","","F8T","The state of Arizona does not observe daylight savings time.","true","sentence_ready","","","","",""
"3958","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The state of Arizona does not observe daylight savings time.</p>
          </div>
        ","null","html-audio-response","151","733775","0.0-54.0-1.0","ftqpxk732r","","","","","1","","F8T","The state of Arizona does not observe daylight savings time.","true","sentence_recording","blob:https://charburnham.github.io/90ea7a5a-8e1b-4122-9707-02ddebc5aa7c","1","ftqpxk732r_F8T_audio.webm","",""
"556","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The state of Arizona does not observe daylight savings time.</p>
              <audio controls src=""blob:https://charburnham.github.io/90ea7a5a-8e1b-4122-9707-02ddebc5aa7c"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","152","734332","0.0-54.0-2.0","ftqpxk732r","","","","","","queued","F8T","The state of Arizona does not observe daylight savings time.","true","sentence_review","","1","ftqpxk732r_F8T_audio.webm","accepted","ftqpxk732r_F8T_audio.webm"
"2388","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Venezuela currently has the highest murder rate of any country in the world.</p>
          </div>
        ","0","html-button-response","153","736720","0.0-55.0-0.0","ftqpxk732r","","","","","","","F18F","Venezuela currently has the highest murder rate of any country in the world.","false","sentence_ready","","","","",""
"4682","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Venezuela currently has the highest murder rate of any country in the world.</p>
          </div>
        ","null","html-audio-response","154","741458","0.0-55.0-1.0","ftqpxk732r","","","","","1","","F18F","Venezuela currently has the highest murder rate of any country in the world.","false","sentence_recording","blob:https://charburnham.github.io/346a3557-94ef-4493-aa91-06a1ee1b9473","1","ftqpxk732r_F18F_audio.webm","",""
"560","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Venezuela currently has the highest murder rate of any country in the world.</p>
              <audio controls src=""blob:https://charburnham.github.io/346a3557-94ef-4493-aa91-06a1ee1b9473"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","155","742019","0.0-55.0-2.0","ftqpxk732r","","","","","","queued","F18F","Venezuela currently has the highest murder rate of any country in the world.","false","sentence_review","","1","ftqpxk732r_F18F_audio.webm","accepted","ftqpxk732r_F18F_audio.webm"
"762","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The average ruby-throated hummingbird weighs less than a nickel.</p>
          </div>
        ","0","html-button-response","156","742782","0.0-56.0-0.0","ftqpxk732r","","","","","","","8T","The average ruby-throated hummingbird weighs less than a nickel.","true","sentence_ready","","","","",""
"4180","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The average ruby-throated hummingbird weighs less than a nickel.</p>
          </div>
        ","null","html-audio-response","157","747017","0.0-56.0-1.0","ftqpxk732r","","","","","1","","8T","The average ruby-throated hummingbird weighs less than a nickel.","true","sentence_recording","blob:https://charburnham.github.io/89578006-0dac-4db2-b58e-da51e46b6108","1","ftqpxk732r_8T_audio.webm","",""
"505","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The average ruby-throated hummingbird weighs less than a nickel.</p>
              <audio controls src=""blob:https://charburnham.github.io/89578006-0dac-4db2-b58e-da51e46b6108"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","158","747523","0.0-56.0-2.0","ftqpxk732r","","","","","","queued","8T","The average ruby-throated hummingbird weighs less than a nickel.","true","sentence_review","","1","ftqpxk732r_8T_audio.webm","accepted","ftqpxk732r_8T_audio.webm"
