"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","microphone_confirmed","device_id","view_history","trial_type_label","estimated_stimulus_onset","audio_upload","stimulus_code","sentence","condition","trial_stage","audio_url","recording_attempt","recording_filename","review_decision","saved_audio_file"
"5705","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The jaguar is the only cat that cannot retract its claws.</p>
              <audio controls src=""blob:https://charburnham.github.io/19d7afa8-58f4-4a51-be46-042475d2456a"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","188","2397135","0.0-49.0-2.0","6bqg3s4g4q","","","","","","queued","43F","The jaguar is the only cat that cannot retract its claws.","false","sentence_review","","1","6bqg3s4g4q_43F_audio.webm","accepted","6bqg3s4g4q_43F_audio.webm"
"7759","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Blood makes up about 7% of your body's weight.</p>
          </div>
        ","0","html-button-response","189","2404897","0.0-50.0-0.0","6bqg3s4g4q","","","","","","","22T","Blood makes up about 7% of your body's weight.","true","sentence_ready","","","","",""
"4873","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Blood makes up about 7% of your body's weight.</p>
          </div>
        ","null","html-audio-response","190","2409844","0.0-50.0-1.0","6bqg3s4g4q","","","","","3","","22T","Blood makes up about 7% of your body's weight.","true","sentence_recording","blob:https://charburnham.github.io/085b3b37-8d0c-412b-9dd9-3e057194aadb","1","6bqg3s4g4q_22T_audio.webm","",""
"1254","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Blood makes up about 7% of your body's weight.</p>
              <audio controls src=""blob:https://charburnham.github.io/085b3b37-8d0c-412b-9dd9-3e057194aadb"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","191","2411100","0.0-50.0-2.0","6bqg3s4g4q","","","","","","not_uploaded_rerecorded","22T","Blood makes up about 7% of your body's weight.","true","sentence_review","","1","6bqg3s4g4q_22T_audio.webm","rerecord","null"
"1286","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Blood makes up about 7% of your body's weight.</p>
          </div>
        ","0","html-button-response","192","2412387","0.0-50.1-0.1","6bqg3s4g4q","","","","","","","22T","Blood makes up about 7% of your body's weight.","true","sentence_ready","","","","",""
"4345","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Blood makes up about 7% of your body's weight.</p>
          </div>
        ","null","html-audio-response","193","2416808","0.0-50.1-1.1","6bqg3s4g4q","","","","","2","","22T","Blood makes up about 7% of your body's weight.","true","sentence_recording","blob:https://charburnham.github.io/dacce714-1bd0-47eb-b067-8306368eb4c0","2","6bqg3s4g4q_22T_audio.webm","",""
"10607","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Blood makes up about 7% of your body's weight.</p>
              <audio controls src=""blob:https://charburnham.github.io/dacce714-1bd0-47eb-b067-8306368eb4c0"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","194","2427417","0.0-50.1-2.1","6bqg3s4g4q","","","","","","queued","22T","Blood makes up about 7% of your body's weight.","true","sentence_review","","2","6bqg3s4g4q_22T_audio.webm","accepted","6bqg3s4g4q_22T_audio.webm"
"553565","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">James Monroe was the shortest U.S. president.</p>
          </div>
        ","0","html-button-response","195","2980992","0.0-51.0-0.0","6bqg3s4g4q","","","","","","","40F","James Monroe was the shortest U.S. president.","false","sentence_ready","","","","",""
"5600","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">James Monroe was the shortest U.S. president.</p>
          </div>
        ","null","html-audio-response","196","2986676","0.0-51.0-1.0","6bqg3s4g4q","","","","","3","","40F","James Monroe was the shortest U.S. president.","false","sentence_recording","blob:https://charburnham.github.io/76bae8a7-3475-4079-8a63-abd032a25dbd","1","6bqg3s4g4q_40F_audio.webm","",""
"981","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">James Monroe was the shortest U.S. president.</p>
              <audio controls src=""blob:https://charburnham.github.io/76bae8a7-3475-4079-8a63-abd032a25dbd"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","197","2987660","0.0-51.0-2.0","6bqg3s4g4q","","","","","","not_uploaded_rerecorded","40F","James Monroe was the shortest U.S. president.","false","sentence_review","","1","6bqg3s4g4q_40F_audio.webm","rerecord","null"
"3794","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">James Monroe was the shortest U.S. president.</p>
          </div>
        ","0","html-button-response","198","2991455","0.0-51.1-0.1","6bqg3s4g4q","","","","","","","40F","James Monroe was the shortest U.S. president.","false","sentence_ready","","","","",""
"3460","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">James Monroe was the shortest U.S. president.</p>
          </div>
        ","null","html-audio-response","199","2994987","0.0-51.1-1.1","6bqg3s4g4q","","","","","2","","40F","James Monroe was the shortest U.S. president.","false","sentence_recording","blob:https://charburnham.github.io/3d51d9b0-50a1-4aff-a015-ea83be163ad5","2","6bqg3s4g4q_40F_audio.webm","",""
"4406","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">James Monroe was the shortest U.S. president.</p>
              <audio controls src=""blob:https://charburnham.github.io/3d51d9b0-50a1-4aff-a015-ea83be163ad5"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","200","2999396","0.0-51.1-2.1","6bqg3s4g4q","","","","","","queued","40F","James Monroe was the shortest U.S. president.","false","sentence_review","","2","6bqg3s4g4q_40F_audio.webm","accepted","6bqg3s4g4q_40F_audio.webm"
"6056","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A honeybee can fly at 15 mph.</p>
          </div>
        ","0","html-button-response","201","3005455","0.0-52.0-0.0","6bqg3s4g4q","","","","","","","5T","A honeybee can fly at 15 mph.","true","sentence_ready","","","","",""
"3506","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A honeybee can fly at 15 mph.</p>
          </div>
        ","null","html-audio-response","202","3009041","0.0-52.0-1.0","6bqg3s4g4q","","","","","3","","5T","A honeybee can fly at 15 mph.","true","sentence_recording","blob:https://charburnham.github.io/94769195-a815-4307-8735-568f05538ada","1","6bqg3s4g4q_5T_audio.webm","",""
"5542","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A honeybee can fly at 15 mph.</p>
              <audio controls src=""blob:https://charburnham.github.io/94769195-a815-4307-8735-568f05538ada"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","203","3014586","0.0-52.0-2.0","6bqg3s4g4q","","","","","","queued","5T","A honeybee can fly at 15 mph.","true","sentence_review","","1","6bqg3s4g4q_5T_audio.webm","accepted","6bqg3s4g4q_5T_audio.webm"
"8639","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The blue whale is the second largest animal that has ever lived on earth.</p>
          </div>
        ","0","html-button-response","204","3023228","0.0-53.0-0.0","6bqg3s4g4q","","","","","","","F16F","The blue whale is the second largest animal that has ever lived on earth.","false","sentence_ready","","","","",""
"5820","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The blue whale is the second largest animal that has ever lived on earth.</p>
          </div>
        ","null","html-audio-response","205","3029126","0.0-53.0-1.0","6bqg3s4g4q","","","","","3","","F16F","The blue whale is the second largest animal that has ever lived on earth.","false","sentence_recording","blob:https://charburnham.github.io/63a90b87-eea1-4c72-9018-b57d228141d9","1","6bqg3s4g4q_F16F_audio.webm","",""
"6899","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The blue whale is the second largest animal that has ever lived on earth.</p>
              <audio controls src=""blob:https://charburnham.github.io/63a90b87-eea1-4c72-9018-b57d228141d9"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","206","3036028","0.0-53.0-2.0","6bqg3s4g4q","","","","","","queued","F16F","The blue whale is the second largest animal that has ever lived on earth.","false","sentence_review","","1","6bqg3s4g4q_F16F_audio.webm","accepted","6bqg3s4g4q_F16F_audio.webm"
"6241","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Coca Cola is only brown because of food coloring.</p>
          </div>
        ","0","html-button-response","207","3042273","0.0-54.0-0.0","6bqg3s4g4q","","","","","","","F17T","Coca Cola is only brown because of food coloring.","true","sentence_ready","","","","",""
"4156","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Coca Cola is only brown because of food coloring.</p>
          </div>
        ","null","html-audio-response","208","3046512","0.0-54.0-1.0","6bqg3s4g4q","","","","","2","","F17T","Coca Cola is only brown because of food coloring.","true","sentence_recording","blob:https://charburnham.github.io/9da092ba-d08a-454a-809b-f9ed2d4c8324","1","6bqg3s4g4q_F17T_audio.webm","",""
"5266","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Coca Cola is only brown because of food coloring.</p>
              <audio controls src=""blob:https://charburnham.github.io/9da092ba-d08a-454a-809b-f9ed2d4c8324"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","209","3051781","0.0-54.0-2.0","6bqg3s4g4q","","","","","","queued","F17T","Coca Cola is only brown because of food coloring.","true","sentence_review","","1","6bqg3s4g4q_F17T_audio.webm","accepted","6bqg3s4g4q_F17T_audio.webm"
"26555","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">There are towns named Sandwich in Illinois and Massachusetts.</p>
          </div>
        ","0","html-button-response","210","3078340","0.0-55.0-0.0","6bqg3s4g4q","","","","","","","20T","There are towns named Sandwich in Illinois and Massachusetts.","true","sentence_ready","","","","",""
"5655","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">There are towns named Sandwich in Illinois and Massachusetts.</p>
          </div>
        ","null","html-audio-response","211","3084064","0.0-55.0-1.0","6bqg3s4g4q","","","","","5","","20T","There are towns named Sandwich in Illinois and Massachusetts.","true","sentence_recording","blob:https://charburnham.github.io/890751e0-f226-4bdc-9d47-605faea53f2f","1","6bqg3s4g4q_20T_audio.webm","",""
"6535","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">There are towns named Sandwich in Illinois and Massachusetts.</p>
              <audio controls src=""blob:https://charburnham.github.io/890751e0-f226-4bdc-9d47-605faea53f2f"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","212","3090601","0.0-55.0-2.0","6bqg3s4g4q","","","","","","queued","20T","There are towns named Sandwich in Illinois and Massachusetts.","true","sentence_review","","1","6bqg3s4g4q_20T_audio.webm","accepted","6bqg3s4g4q_20T_audio.webm"
"5833","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Roughly 7% of the world's water is fresh water.</p>
          </div>
        ","0","html-button-response","213","3096438","0.0-56.0-0.0","6bqg3s4g4q","","","","","","","46F","Roughly 7% of the world's water is fresh water.","false","sentence_ready","","","","",""
"4287","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Roughly 7% of the world's water is fresh water.</p>
          </div>
        ","null","html-audio-response","214","3100798","0.0-56.0-1.0","6bqg3s4g4q","","","","","3","","46F","Roughly 7% of the world's water is fresh water.","false","sentence_recording","blob:https://charburnham.github.io/8a73f5a9-4df8-4282-b69d-b86a79d0c0f4","1","6bqg3s4g4q_46F_audio.webm","",""
"5328","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Roughly 7% of the world's water is fresh water.</p>
              <audio controls src=""blob:https://charburnham.github.io/8a73f5a9-4df8-4282-b69d-b86a79d0c0f4"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","215","3106129","0.0-56.0-2.0","6bqg3s4g4q","","","","","","queued","46F","Roughly 7% of the world's water is fresh water.","false","sentence_review","","1","6bqg3s4g4q_46F_audio.webm","accepted","6bqg3s4g4q_46F_audio.webm"
"2635","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A bee has 3 eyes.</p>
          </div>
        ","0","html-button-response","216","3108767","0.0-57.0-0.0","6bqg3s4g4q","","","","","","","4F","A bee has 3 eyes.","false","sentence_ready","","","","",""
"2111","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A bee has 3 eyes.</p>
          </div>
        ","null","html-audio-response","217","3110950","0.0-57.0-1.0","6bqg3s4g4q","","","","","2","","4F","A bee has 3 eyes.","false","sentence_recording","blob:https://charburnham.github.io/dbdc784e-b469-48b3-ae92-471958a3a407","1","6bqg3s4g4q_4F_audio.webm","",""
"3550","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A bee has 3 eyes.</p>
              <audio controls src=""blob:https://charburnham.github.io/dbdc784e-b469-48b3-ae92-471958a3a407"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","218","3114503","0.0-57.0-2.0","6bqg3s4g4q","","","","","","queued","4F","A bee has 3 eyes.","false","sentence_review","","1","6bqg3s4g4q_4F_audio.webm","accepted","6bqg3s4g4q_4F_audio.webm"
"6426","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The first trains went into operation in the 1690s.</p>
          </div>
        ","0","html-button-response","219","3120934","0.0-58.0-0.0","6bqg3s4g4q","","","","","","","45F","The first trains went into operation in the 1690s.","false","sentence_ready","","","","",""
"2704","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The first trains went into operation in the 1690s.</p>
          </div>
        ","null","html-audio-response","220","3123721","0.0-58.0-1.0","6bqg3s4g4q","","","","","2","","45F","The first trains went into operation in the 1690s.","false","sentence_recording","blob:https://charburnham.github.io/1fcf1d58-ce11-4650-b3be-533e81195c6b","1","6bqg3s4g4q_45F_audio.webm","",""
"1046","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The first trains went into operation in the 1690s.</p>
              <audio controls src=""blob:https://charburnham.github.io/1fcf1d58-ce11-4650-b3be-533e81195c6b"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","221","3124769","0.0-58.0-2.0","6bqg3s4g4q","","","","","","not_uploaded_rerecorded","45F","The first trains went into operation in the 1690s.","false","sentence_review","","1","6bqg3s4g4q_45F_audio.webm","rerecord","null"
"1108","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The first trains went into operation in the 1690s.</p>
          </div>
        ","0","html-button-response","222","3125878","0.0-58.1-0.1","6bqg3s4g4q","","","","","","","45F","The first trains went into operation in the 1690s.","false","sentence_ready","","","","",""
"4534","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The first trains went into operation in the 1690s.</p>
          </div>
        ","null","html-audio-response","223","3130486","0.0-58.1-1.1","6bqg3s4g4q","","","","","3","","45F","The first trains went into operation in the 1690s.","false","sentence_recording","blob:https://charburnham.github.io/b87ddf55-6759-4ba3-9e4c-8b023678f163","2","6bqg3s4g4q_45F_audio.webm","",""
"773","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The first trains went into operation in the 1690s.</p>
              <audio controls src=""blob:https://charburnham.github.io/b87ddf55-6759-4ba3-9e4c-8b023678f163"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","224","3131260","0.0-58.1-2.1","6bqg3s4g4q","","","","","","not_uploaded_rerecorded","45F","The first trains went into operation in the 1690s.","false","sentence_review","","2","6bqg3s4g4q_45F_audio.webm","rerecord","null"
"844","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The first trains went into operation in the 1690s.</p>
          </div>
        ","0","html-button-response","225","3132106","0.0-58.2-0.2","6bqg3s4g4q","","","","","","","45F","The first trains went into operation in the 1690s.","false","sentence_ready","","","","",""
"4679","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The first trains went into operation in the 1690s.</p>
          </div>
        ","null","html-audio-response","226","3136856","0.0-58.2-1.2","6bqg3s4g4q","","","","","3","","45F","The first trains went into operation in the 1690s.","false","sentence_recording","blob:https://charburnham.github.io/5af689b6-e818-4538-997e-66ea029b1992","3","6bqg3s4g4q_45F_audio.webm","",""
"5965","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The first trains went into operation in the 1690s.</p>
              <audio controls src=""blob:https://charburnham.github.io/5af689b6-e818-4538-997e-66ea029b1992"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","227","3142823","0.0-58.2-2.2","6bqg3s4g4q","","","","","","not_uploaded_rerecorded","45F","The first trains went into operation in the 1690s.","false","sentence_review","","3","6bqg3s4g4q_45F_audio.webm","rerecord","null"
"1345","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The first trains went into operation in the 1690s.</p>
          </div>
        ","0","html-button-response","228","3144170","0.0-58.3-0.3","6bqg3s4g4q","","","","","","","45F","The first trains went into operation in the 1690s.","false","sentence_ready","","","","",""
"4202","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The first trains went into operation in the 1690s.</p>
          </div>
        ","null","html-audio-response","229","3148448","0.0-58.3-1.3","6bqg3s4g4q","","","","","3","","45F","The first trains went into operation in the 1690s.","false","sentence_recording","blob:https://charburnham.github.io/9bb76ab7-1cdf-4959-abac-6d08c1965223","4","6bqg3s4g4q_45F_audio.webm","",""
"5573","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The first trains went into operation in the 1690s.</p>
              <audio controls src=""blob:https://charburnham.github.io/9bb76ab7-1cdf-4959-abac-6d08c1965223"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","230","3154023","0.0-58.3-2.3","6bqg3s4g4q","","","","","","not_uploaded_rerecorded","45F","The first trains went into operation in the 1690s.","false","sentence_review","","4","6bqg3s4g4q_45F_audio.webm","rerecord","null"
"984","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">The first trains went into operation in the 1690s.</p>
          </div>
        ","0","html-button-response","231","3155008","0.0-58.4-0.4","6bqg3s4g4q","","","","","","","45F","The first trains went into operation in the 1690s.","false","sentence_ready","","","","",""
"4985","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">The first trains went into operation in the 1690s.</p>
          </div>
        ","null","html-audio-response","232","3160064","0.0-58.4-1.4","6bqg3s4g4q","","","","","3","","45F","The first trains went into operation in the 1690s.","false","sentence_recording","blob:https://charburnham.github.io/79d10a52-239b-4b0a-8503-995d9dbec1f8","5","6bqg3s4g4q_45F_audio.webm","",""
"6242","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">The first trains went into operation in the 1690s.</p>
              <audio controls src=""blob:https://charburnham.github.io/79d10a52-239b-4b0a-8503-995d9dbec1f8"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","233","3166308","0.0-58.4-2.4","6bqg3s4g4q","","","","","","queued","45F","The first trains went into operation in the 1690s.","false","sentence_review","","5","6bqg3s4g4q_45F_audio.webm","accepted","6bqg3s4g4q_45F_audio.webm"
"6120","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A jellyfish is more than 70% water.</p>
          </div>
        ","0","html-button-response","234","3172431","0.0-59.0-0.0","6bqg3s4g4q","","","","","","","F9F","A jellyfish is more than 70% water.","false","sentence_ready","","","","",""
"4317","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A jellyfish is more than 70% water.</p>
          </div>
        ","null","html-audio-response","235","3176828","0.0-59.0-1.0","6bqg3s4g4q","","","","","2","","F9F","A jellyfish is more than 70% water.","false","sentence_recording","blob:https://charburnham.github.io/bf0ff9c1-9b72-4664-bc8a-ecce470e176b","1","6bqg3s4g4q_F9F_audio.webm","",""
"875","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A jellyfish is more than 70% water.</p>
              <audio controls src=""blob:https://charburnham.github.io/bf0ff9c1-9b72-4664-bc8a-ecce470e176b"" class=""playback-audio""></audio>
            </div>
          ","0","html-button-response","236","3177705","0.0-59.0-2.0","6bqg3s4g4q","","","","","","not_uploaded_rerecorded","F9F","A jellyfish is more than 70% water.","false","sentence_review","","1","6bqg3s4g4q_F9F_audio.webm","rerecord","null"
"2554","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">A jellyfish is more than 70% water.</p>
          </div>
        ","0","html-button-response","237","3180260","0.0-59.1-0.1","6bqg3s4g4q","","","","","","","F9F","A jellyfish is more than 70% water.","false","sentence_ready","","","","",""
"3779","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">A jellyfish is more than 70% water.</p>
          </div>
        ","null","html-audio-response","238","3184113","0.0-59.1-1.1","6bqg3s4g4q","","","","","3","","F9F","A jellyfish is more than 70% water.","false","sentence_recording","blob:https://charburnham.github.io/74c00089-f3d4-42d0-b1d8-675685272eda","2","6bqg3s4g4q_F9F_audio.webm","",""
"4696","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">A jellyfish is more than 70% water.</p>
              <audio controls src=""blob:https://charburnham.github.io/74c00089-f3d4-42d0-b1d8-675685272eda"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","239","3188812","0.0-59.1-2.1","6bqg3s4g4q","","","","","","queued","F9F","A jellyfish is more than 70% water.","false","sentence_review","","2","6bqg3s4g4q_F9F_audio.webm","accepted","6bqg3s4g4q_F9F_audio.webm"
"4001","
          <div class=""recording-instructions-box"">
            <h2>Read the sentence aloud</h2>
            <p>Take a moment to get ready. When you are ready to begin, click the button below to start recording.</p>
            <p class=""sentence-stimulus"">Golf was invented before tennis.</p>
          </div>
        ","0","html-button-response","240","3192817","0.0-60.0-0.0","6bqg3s4g4q","","","","","","","27F","Golf was invented before tennis.","false","sentence_ready","","","","",""
"2945","
          <div class=""recording-instructions-box"">
            <h2>Recording in progress</h2>
            <p>Please read the sentence naturally, then click the button when you are done.</p>
            <p class=""sentence-stimulus"">Golf was invented before tennis.</p>
          </div>
        ","null","html-audio-response","241","3195847","0.0-60.0-1.0","6bqg3s4g4q","","","","","3","","27F","Golf was invented before tennis.","false","sentence_recording","blob:https://charburnham.github.io/5b19a744-50dd-4fed-be7d-82009a6b72c9","1","6bqg3s4g4q_27F_audio.webm","",""
"3925","
            <div class=""recording-instructions-box"">
              <h2>Review your recording</h2>
              <p>Listen to your recording for this sentence. If you want, you can record it again before moving on.</p>
              <p class=""sentence-stimulus"">Golf was invented before tennis.</p>
              <audio controls src=""blob:https://charburnham.github.io/5b19a744-50dd-4fed-be7d-82009a6b72c9"" class=""playback-audio""></audio>
            </div>
          ","1","html-button-response","242","3199774","0.0-60.0-2.0","6bqg3s4g4q","","","","","","queued","27F","Golf was invented before tennis.","false","sentence_review","","1","6bqg3s4g4q_27F_audio.webm","accepted","6bqg3s4g4q_27F_audio.webm"
